checkpoint_task,eval_task,eval_name,protocol,memory_view,variant,nll_per_event,accuracy,local_time_mae,events
8,,anchor_A_1,frozen,full,frozen/full,2.9968928532553867,0.33920495120209476,1.1719919434901336,4201
8,,anchor_B_1,frozen,full,frozen/full,3.4205511766453984,0.1206611570247934,1.2056514420222222,4235
8,,anchor_C_1,frozen,full,frozen/full,2.774090880193145,0.26834804539722573,0.9341530995892096,3965
8,,anchor_B_prime_1,frozen,full,frozen/full,3.365399167766171,0.13185778196373912,1.219453734848565,4247
8,,anchor_A_2,frozen,full,frozen/full,3.120326843185861,0.3149391001739995,1.1785052216767138,4023
8,,anchor_X_transient,frozen,full,frozen/full,3.096125655136816,0.2731382345943374,1.08573142466249,4203
8,,anchor_A_merge,frozen,full,frozen/full,2.9911098222474792,0.32794401544401547,1.1116780673214828,4144
8,,anchor_E_1,frozen,full,frozen/full,3.2720700122536366,0.13558492413117965,1.0153339225406806,4086
8,8,task_08_test,fast_adapt,full,fast_adapt/full,3.055690362971267,0.3164677804295943,1.121767150587569,2095
8,9,task_09_test_pre,fast_adapt,full,fast_adapt/full,3.38844079733245,0.11992168379833579,1.149823680323126,2043
8,,anchor_A_1,fast_adapt,full,fast_adapt/full,2.996926338324743,0.3380147583908593,1.1719406907032344,4201
8,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.420237177068537,0.1206611570247934,1.205573970790174,4235
8,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.773619591423121,0.26784363177805803,0.9340673848328945,3965
8,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.3650423341395856,0.13162232163880386,1.21936994534199,4247
8,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.120331188887469,0.3151876708923689,1.1784708801561583,4023
8,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.0959225204652925,0.2729003093028789,1.0856783238587253,4203
8,,anchor_A_merge,fast_adapt,full,fast_adapt/full,2.9911259058359505,0.3284266409266409,1.1116384668239756,4144
8,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.2712483529769143,0.13558492413117965,1.0152338390191629,4086
8,8,task_08_test,online_write,full,online_write/full,3.055688053149028,0.3164677804295943,1.1952236429310286,2095
8,9,task_09_test_pre,online_write,full,online_write/full,3.388431532296607,0.11992168379833579,1.257771063247733,2043
8,,anchor_A_1,online_write,full,online_write/full,2.9969284891970482,0.3380147583908593,1.265854509294847,4201
8,,anchor_B_1,online_write,full,online_write/full,3.420223821384707,0.1206611570247934,1.3102163440711716,4235
8,,anchor_C_1,online_write,full,online_write/full,2.773615819682728,0.26784363177805803,1.0115937567148052,3965
8,,anchor_B_prime_1,online_write,full,online_write/full,3.36503008439565,0.13162232163880386,1.3126224694751187,4247
8,,anchor_A_2,online_write,full,online_write/full,3.1203304823898215,0.3151876708923689,1.2862664520246951,4023
8,,anchor_X_transient,online_write,full,online_write/full,3.0959182332145536,0.2729003093028789,1.1723593371402221,4203
8,,anchor_A_merge,online_write,full,online_write/full,2.9911264906409034,0.3284266409266409,1.1935831645582748,4144
8,,anchor_E_1,online_write,full,online_write/full,3.2712464484072057,0.13558492413117965,1.1081068779985095,4086
9,9,task_09_test,frozen,full,frozen/full,3.2110809087169794,0.19138521781693588,1.121829751304593,2043
9,,anchor_A_1,frozen,full,frozen/full,3.085347130876926,0.29445370149964295,1.178532187923367,4201
9,,anchor_B_1,frozen,full,frozen/full,3.2573450045715115,0.18512396694214875,1.167724358514743,4235
9,,anchor_C_1,frozen,full,frozen/full,2.8272121299560853,0.22295081967213115,0.927888044763784,3965
9,,anchor_B_prime_1,frozen,full,frozen/full,3.19952594675343,0.18554273604897575,1.1791220351278235,4247
9,,anchor_A_2,frozen,full,frozen/full,3.208774197792017,0.2734277902063137,1.1858708625582952,4023
9,,anchor_X_transient,frozen,full,frozen/full,3.1105200844437286,0.26861765405662624,1.0763950189068123,4203
9,,anchor_A_merge,frozen,full,frozen/full,3.0796240600379736,0.2893339768339768,1.1175761839597842,4144
9,,anchor_E_1,frozen,full,frozen/full,3.0861271033378075,0.17523250122369066,0.9888670758412156,4086
9,9,task_09_test,fast_adapt,full,fast_adapt/full,3.210887025748172,0.19334312285854136,1.1217429562053782,2043
9,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.0851766290735045,0.2935015472506546,1.1784788970293474,4201
9,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.257350021776652,0.1858323494687131,1.1676667890132106,4235
9,,anchor_C_1,fast_adapt,full,fast_adapt/full,2.8266287708643256,0.22421185372005045,0.927812159948361,3965
9,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.1994433779140516,0.18507181539910525,1.1790550053189832,4247
9,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.2085878048374554,0.2734277902063137,1.1858431104697489,4023
9,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.1104069559340983,0.26790387818225075,1.076334167995993,4203
9,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.0794207819640405,0.2886100386100386,1.11752505191965,4144
9,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.0857875840779445,0.17719040626529614,0.9887567815159795,4086
9,9,task_09_test,online_write,full,online_write/full,3.210881568575337,0.19334312285854136,1.1937637075278553,2043
9,,anchor_A_1,online_write,full,online_write/full,3.085166866401371,0.2935015472506546,1.2473257436434557,4201
9,,anchor_B_1,online_write,full,online_write/full,3.2573431037260834,0.1858323494687131,1.2357582610005946,4235
9,,anchor_C_1,online_write,full,online_write/full,2.826606538754619,0.22421185372005045,0.983158789531881,3965
9,,anchor_B_prime_1,online_write,full,online_write/full,3.199429003099887,0.18507181539910525,1.2336556169248052,4247
9,,anchor_A_2,online_write,full,online_write/full,3.2085764175139713,0.2734277902063137,1.2598992263291262,4023
9,,anchor_X_transient,online_write,full,online_write/full,3.110400213912048,0.26790387818225075,1.135492057090702,4203
9,,anchor_A_merge,online_write,full,online_write/full,3.079414182665765,0.2886100386100386,1.1747569612741586,4144
9,,anchor_E_1,online_write,full,online_write/full,3.085783464439319,0.17719040626529614,1.0531722469883504,4086
