anchor_index,checkpoint,checkpoint_task,evaluation_scope,events,first_seen_task,nise,nise_type_0,nise_type_1,nise_type_2,nise_type_3,nise_type_4,nise_type_5,nise_type_6,nise_type_7,plot_path,regime_id,variant
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,79,1,0.7379322203413958,2.3829738433956287,2.0498421062896477,0.7082890201603415,4.541875006997729,0.6801350626186904,0.5861888821270003,0.712601306568378,0.19214169463043287,,B_1,frozen/full
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,74,1,0.6969632627419137,2.6891735630550584,2.5402886115535934,0.6563146537839811,2.519703999632398,0.6207767540229284,0.5926963043113522,0.637267300835096,0.27629179001476734,,B_1,frozen/full
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,1,0.7419836219353032,6.572014267609831,10.267981680037606,0.651944846952967,2.428877314408429,0.7486683295954997,0.6755647945856753,0.7420662395335643,0.43865786917248173,,B_1,frozen/full
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,54,1,0.696551677667553,2.2082671543639463,2.3532271342336784,0.28026283983531464,5.613844314530742,0.6616593566971278,0.6649255544190722,0.6660325059604654,0.4207690054465875,,B_1,frozen/full
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,48,1,0.7272134281489614,2.641952746636522,2.201057783477703,0.5622320737341362,3.174019395375232,0.6554009964581451,0.6829476345411654,0.690002017264278,0.27226313533025914,,B_1,frozen/full
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,65,1,0.7726321385416717,5.075786275877536,3.8233130134858593,0.26224234594212265,5.509664027878116,0.6862809783526578,0.7006761037312607,0.7383702291017287,0.2398601664543318,,B_1,frozen/full
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,1,0.7366226941109422,3.283641867921507,2.9478457307430133,0.23893632137099904,4.127151676220927,0.644157029948654,0.5815891735106413,0.6479165635397276,0.3016070409311464,,B_1,frozen/full
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,1,0.7814274898646513,12.60117243290322,15.75441642766375,0.8067332643126455,3.259889111335304,0.7659306413956319,0.7108643002285605,0.7955272686971767,0.40628053826294896,,B_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,68,1,0.7381465918690681,3.7567786538896213,3.2671903017198405,0.4481514030978625,2.0223987626727116,0.6937581086152357,0.6566054411496761,0.7264193506313804,0.28803556666806435,,B_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,70,1,0.7293614902064409,2.2777040599604406,2.480927226127448,0.6284270976727492,2.41731725032405,0.7190541162608479,0.6270001634953362,0.7416727424138629,0.26809693691490494,,B_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,68,1,0.6979576550019126,2.2448900174965334,2.232651906907655,0.5937177251820512,3.2679489185151107,0.6582439904604646,0.5543765007454351,0.6735751449626637,0.2363984849005165,,B_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,61,1,0.7910614378403183,5.2898656208362205,4.802987549826866,0.2408279284823794,3.3267360647761035,0.6447229141416635,0.5888204836465706,0.6630929092835735,0.2561385174846774,,B_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,68,1,0.7991362307592761,4.0501782470184455,3.466361247836652,0.524178217567181,3.930169117873091,0.6468817169316972,0.6895431430955443,0.7265176589193526,0.11457478350611573,,B_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,70,1,0.7554209981748564,3.4895819804747297,3.8027034856284585,0.4276128926893913,3.6089694593123127,0.7242673890257105,0.6407131436859675,0.7621441286049497,0.19207410309273806,,B_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,64,1,0.7608014466741748,4.984990204988283,4.975439453443346,1.0514486269281,2.894163054426483,0.6818281931564524,0.7091177941640622,0.7314062241076461,0.24872606758516697,,B_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,60,1,0.7493878327566418,3.3626125475310054,3.214570000638384,0.9131939446855556,4.351909886277717,0.668997941491721,0.6858697079487864,0.7252326136277096,0.24340208647358016,,B_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,65,1,0.6651543505696311,1.3720145365053023,1.2389659946044054,0.2507025991105832,4.510072621553211,0.604414206833597,0.5984553327669218,0.6390461892509688,0.23415182945515392,,B_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,1,0.7224223689705603,2.394408467712542,2.354667128115524,0.6000573266232395,1.5930759559638223,0.6278442598599804,0.5762979390298892,0.6741801647232375,0.23772094353873177,,B_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,55,1,0.7384540645760652,2.4111120809709097,2.1233519254673108,1.059307384473408,3.5904731987376644,0.6540873345537676,0.6474491858450758,0.7151448250315511,0.2132284445045211,,B_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,75,1,0.7268606539413024,1.9305738704714641,1.706280966539947,0.32143108575733953,4.119349030095149,0.66408285269012,0.6103325990118196,0.6894972872015135,0.1755877214501458,,B_1,frozen/full
23,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,55,1,0.7902774007796616,3.6813270197328882,3.406073478727754,0.18687137699829517,3.6574986801541085,0.6811927854319022,0.6216618803309043,0.7472163087444187,0.20175421818663863,,B_1,frozen/full
24,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,1,0.7266822382450512,1.601524815580671,1.4946656258184714,0.37902850279181766,3.9997096297475134,0.6712827827521148,0.46962066572223077,0.7021807077952236,0.13655246694774523,,B_1,frozen/full
25,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,48,1,0.879228010636941,4.631171186822875,4.032961560299885,0.622428473646048,3.467701422655621,0.6333893493434206,0.6053207869166659,0.6756125005309386,0.13650145979577868,,B_1,frozen/full
26,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,78,1,0.7384087630030347,2.422215491715268,2.2080699382041824,0.30541415549735595,2.922546784109692,0.6187109038927451,0.640605827285816,0.6535745582985962,0.20221106969340863,,B_1,frozen/full
27,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,55,1,0.7705803039384175,2.69432447234502,2.7943129243040064,0.5799111684417465,4.206732167308752,0.7217755430503671,0.650974239041873,0.7842307289112448,0.18740136564352222,,B_1,frozen/full
28,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,74,1,0.750277582613338,6.534860476275612,9.770068828755997,0.12370539543671977,2.1546846238290254,0.7415518738364354,0.6591823419667908,0.7597880313933816,0.357162612535621,,B_1,frozen/full
29,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,58,1,0.6918734846311061,0.8148577734657787,1.1942280223506307,0.5548231576297896,3.6645214609392927,0.7189905062015228,0.5711613112273569,0.7304846721186167,0.253867895495303,,B_1,frozen/full
30,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,71,1,0.7807670825619678,3.837078872315484,3.7113725398835564,1.1635658217940665,5.9568870173068,0.6769954446641004,0.6421531617049413,0.7214896322153828,0.2231143083212332,,B_1,frozen/full
31,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,1,0.6988232599130201,1.4805111848254202,1.6694919542563493,0.44289773418509965,2.693147525125873,0.6808407681421534,0.628509590405617,0.7225268351480665,0.20538862493231638,,B_1,frozen/full
32,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,50,1,0.7108154980372372,3.005610591168638,2.9594496688574967,0.24263508643746834,0.5451295662886855,0.6555596767325199,0.49816785598251895,0.665510835358267,0.2263397585118154,,B_1,frozen/full
33,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,54,1,0.7383455311458395,2.356145434017435,2.083819201668209,0.3403015063844503,4.181890495640202,0.6186074123559222,0.6077775263735709,0.6758124997824159,0.17382167165501453,,B_1,frozen/full
34,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,65,1,0.7591575082376167,4.451329227351636,3.8277344403251266,0.2337401573753863,4.1646653586961895,0.6615570363182399,0.7171164479686944,0.7194905462990026,0.24682362256998888,,B_1,frozen/full
35,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,69,1,0.739455134073044,3.2328235264439997,2.8643779346250846,0.27878572200884205,3.321036159208766,0.6612035698632632,0.665003334386482,0.6894113384896814,0.20861517428315254,,B_1,frozen/full
36,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,68,1,0.7185136490853643,3.1012702058094344,2.854073398986066,0.5135978583912265,0.38450907904206866,0.6613148178915895,0.7066868303157359,0.7054778745502855,0.30320448965103924,,B_1,frozen/full
37,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,77,1,0.7766443543613067,4.504685530717399,4.667943801369352,0.924686063935215,9.76048024539312,0.6718506827616066,0.6038386155771495,0.6930383206148468,0.32811963876446165,,B_1,frozen/full
38,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,67,1,0.7383059724398042,2.4730683751351505,2.209864090683564,0.2780794998865108,2.85553630718422,0.6644495771328712,0.6536470105452061,0.7103880465795382,0.15701943367099608,,B_1,frozen/full
39,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,77,1,0.7259698842750092,2.556382437011802,2.092340518609723,0.8249843495591457,3.922436460016297,0.6594148575704692,0.6804035651959659,0.706541406763614,0.24903767850955394,,B_1,frozen/full
40,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,71,1,0.7501505390781904,4.030580954866894,4.546107972326534,0.07842656964667785,5.2376151515836735,0.7031915005821968,0.6504665288111325,0.7151043602718379,0.31602202299784554,,B_1,frozen/full
41,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,78,1,0.7330475026063836,2.2468628096831402,2.3641535878747755,0.650887902995725,1.3606118524753013,0.7064811307021659,0.6035554754645766,0.7340872902496818,0.2795812732049343,,B_1,frozen/full
42,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,73,1,0.7288132314814021,2.801056799323334,2.726774169119193,0.4684612503756779,2.2338701988265086,0.6938759972144656,0.6165789980354714,0.7182172613665716,0.27152736663518406,,B_1,frozen/full
43,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,76,1,0.7740517724732793,2.2681291374171466,2.1020457797696084,1.012349129111709,2.9437385615688094,0.6571763103130149,0.609799426477173,0.738620142995125,0.14432220706131207,,B_1,frozen/full
44,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,74,1,0.7643796957440674,3.029824173480962,2.9723207260726294,0.23388095395849734,3.559765318080368,0.6954662578714823,0.5792819776585263,0.7252633119212654,0.2108751879336367,,B_1,frozen/full
45,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,1,0.7592172472678431,4.487260200090258,3.910167029733426,0.9314200978821547,3.410040963600432,0.6882854269759873,0.6308999196512108,0.7302174615265271,0.21376279168223636,,B_1,frozen/full
46,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,79,1,0.7201736776950055,2.4229919108605826,2.7847048961891208,0.3684218074652555,2.9838676444654455,0.7072978293378899,0.5880574768608668,0.7266909903662996,0.27321557578476713,,B_1,frozen/full
47,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,1,0.6683812457922763,2.2119962348799724,2.2747630817355877,0.3259348338866244,2.5926136368191948,0.6636144571125927,0.571407196151548,0.665052462413422,0.3302736546269161,,B_1,frozen/full
48,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,54,1,0.7628748766443273,3.2010504311231527,2.8528746711508988,0.5066021150152791,3.0587191467049393,0.6454125424610088,0.5962328733350342,0.6880891534246779,0.26355901698225953,,B_1,frozen/full
49,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,76,1,0.7116133759911557,2.4393334490853995,2.4649637519058856,0.5499811207946722,5.35286281213469,0.6887683578832644,0.63174073040377,0.7046584144929973,0.30221186217877755,,B_1,frozen/full
50,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,1,0.7952709580044701,5.19264884724444,5.379459249727622,0.4296589122393288,9.18807077238474,0.7362366039993476,0.6385683652965236,0.7636770579790237,0.27721297181628796,,B_1,frozen/full
51,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,55,1,0.7650368105710768,6.52929542843337,5.283546827028358,0.28843633556346915,1.1648396507953709,0.661311309113241,0.7277472363781821,0.7147599235588008,0.28954575618241785,,B_1,frozen/full
52,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,70,1,0.7062489435923132,3.861794106736158,3.5362195818664937,0.6870125936311969,1.6291163447122237,0.6481408846482294,0.6498886279289091,0.6492450914396024,0.35198007116848845,,B_1,frozen/full
53,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,1,0.7684003585882119,1.7717251828779443,2.2518959540534644,0.4525200740263412,4.07896432654556,0.7522837820742438,0.5885778429675271,0.7799119268958994,0.20207752392589695,,B_1,frozen/full
54,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,55,1,0.6957300293916298,1.8730913011614032,1.5455805765271484,1.0226801586922636,2.2331587305009726,0.6135094087314037,0.618255184276383,0.672364736508026,0.21527988313158908,,B_1,frozen/full
55,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,57,1,0.7240064640702624,2.2110013628241654,2.764303517958811,0.5533658302088884,3.21805275627225,0.7179768219006853,0.5560221873931979,0.7276557835133044,0.27323185696640645,,B_1,frozen/full
56,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,1,0.7399273012128632,3.374817113715448,2.9126219318206683,1.1136383166353419,3.2406545955179227,0.6987945063695857,0.6785624723139171,0.7230472035858245,0.2719846121523037,,B_1,frozen/full
57,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,76,1,0.707591314202359,2.2971305897302234,2.4950854719579314,0.6939597253662086,1.2857310393928933,0.692912118871025,0.6112516321209848,0.7266937399019444,0.24702837644075198,,B_1,frozen/full
58,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,72,1,0.7512578061945925,2.5797417322701657,2.7230518811858553,1.0318767785375744,3.7352953800778286,0.6819568542645945,0.6531442206286958,0.7261091752751901,0.24066495061904614,,B_1,frozen/full
59,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,58,1,0.7568690582376031,3.1159922235209923,2.7981215213773556,0.7257024079939238,3.8522600506512115,0.6173747641489628,0.6002485672180876,0.6671978401317099,0.23429255311276875,,B_1,frozen/full
60,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,58,1,0.780551115878273,6.62439027099708,5.535454553088826,0.28523619369394415,3.4853711246549564,0.6530900476118938,0.6440992991197494,0.6886530154566007,0.29644277219692755,,B_1,frozen/full
61,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,1,0.6843305617849197,2.132215383432623,2.384980066869008,0.6195293756287428,3.6121949704365806,0.6665915465523201,0.5524177721772022,0.6663182143225186,0.37558663561969213,,B_1,frozen/full
62,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,76,1,0.802337400892268,2.9198984037704614,2.7666886152869785,1.045551927817908,3.2439568170356385,0.5807197122819923,0.6527891913315584,0.6664483386547179,0.1740188669129478,,B_1,frozen/full
63,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,76,1,0.7289162923655969,3.441388077446332,3.5803983725569255,0.7332082656185549,5.473658344282556,0.6666308906922874,0.6289568952856405,0.6671858978904953,0.3354426010760132,,B_1,frozen/full
0,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,75,2,0.5568427413670008,0.2995997587861694,0.6057217173256468,1.1324212126266882,1.9000667736840104,0.6793544031092297,0.6312208473139056,0.15465279943571691,0.07088051596270922,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/native/intensity_curves/checkpoint_task_03/C_1_000.png,C_1,frozen/full
1,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,69,2,0.5337042661580987,1.0339499688391516,0.14089083561591745,0.33570378816033347,0.6186830176409893,0.6651585350621917,0.6653896565667661,0.11794682990470211,0.027912417145644873,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/native/intensity_curves/checkpoint_task_03/C_1_001.png,C_1,frozen/full
2,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,60,2,0.6353755080215131,0.6236705547943279,0.4395954707159224,0.06243729416605865,3.506451267690205,0.7249308840794183,0.6634020054506016,0.08438656085653844,0.034410650172646204,,C_1,frozen/full
3,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,51,2,0.5589989944999759,0.1307090301567095,1.192738656109307,0.5134849421179719,2.154426208423418,0.7454539347325411,0.4553584733610899,0.3269075308574999,0.05256055800625463,,C_1,frozen/full
4,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,49,2,0.5779273412647756,6.548470798942032,0.08541766497535996,0.19783901896518635,0.24702756856120411,0.6636735011026033,0.6978231427254611,0.7927765891057063,0.09322739073119383,,C_1,frozen/full
5,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,2,0.5456541544626824,0.23507689711812121,0.5947762393722419,0.846989767205601,3.024866685687721,0.7051364643048027,0.5719518338063879,0.06184417082213225,0.05943165098387756,,C_1,frozen/full
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,51,2,0.5752726886461512,0.11529590463807018,4.292244106919439,0.24941940964737103,10.632038448297248,0.7529974135497248,0.4112978035071523,0.7900789109038486,0.13204498742189444,,C_1,frozen/full
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,52,2,0.5466730719683874,1.0267159682630334,0.18143143547726842,0.24251642896564862,2.478957549723267,0.6450590643370236,0.6580142230817322,0.11489334602564454,0.016649158993955037,,C_1,frozen/full
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,2,0.520327423865116,0.28361576429034896,0.5654130219152173,0.22286828393538605,2.145530425460892,0.7075431420474397,0.5786061203684533,0.10420860695931952,0.027719610571721176,,C_1,frozen/full
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,75,2,0.5518425196864342,0.36029041947432044,0.3900595956108861,1.045636322962758,1.9227898387138105,0.7101013509802255,0.6510406720519138,0.12604415825132692,0.036580343313477995,,C_1,frozen/full
10,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,53,2,0.6271498584506823,2.063763723958409,0.15860549270121874,0.9689037495468897,8.00029152312851,0.48011083417392497,0.6914300261096439,0.08629542636801125,0.057176762951940005,,C_1,frozen/full
11,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,56,2,0.5234143129892052,5.914297694433756,0.17745616128497801,0.1439168972320852,3.5811585194838953,0.6543930890513807,0.6804805465174008,0.4729080231760243,0.06335585286327985,,C_1,frozen/full
12,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,53,2,0.5588455332203346,1.0029439112405554,0.2272805669619426,0.3332013742913442,2.1691449159690634,0.5783984265554853,0.6801657142129396,0.13911242354263842,0.022564519908896494,,C_1,frozen/full
13,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,63,2,0.5821230098949302,2.2197258375634226,0.20758388376944714,0.3782094271371935,1.5332367763947072,0.686658477603691,0.6773457037846627,0.12542416770238912,0.018160550722354892,,C_1,frozen/full
14,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,2,0.5238190163302777,0.287955707643317,0.504951023754435,0.3240705753567663,6.275538151307902,0.6772144016282892,0.5933086212567817,0.1160437141627079,0.042090404588168505,,C_1,frozen/full
15,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,57,2,0.6034819094566247,66.45713819006404,0.09231281526048513,2.708107396924127,3.002409874394141,0.5782920989371336,0.7084802026071918,0.6372882233687365,0.1330438096323251,,C_1,frozen/full
16,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,49,2,0.5078807047898551,0.7937604639908518,0.17097501432872145,0.6997783804405233,1.926576520864135,0.6702910438362927,0.6351440673600228,0.13599370667810437,0.02063371808697175,,C_1,frozen/full
17,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,48,2,0.6176726030546474,0.8864292028331473,0.3253390553906504,0.7265693869755144,0.2710476439986782,0.7028059690907652,0.6833311195182773,0.0831097456347525,0.035353967131200204,,C_1,frozen/full
18,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,73,2,0.46284189676451565,0.599627521909116,0.18705031270469036,0.7289887939207135,3.552990872369703,0.6258230088401111,0.5975479987330781,0.11714576142501787,0.058172127576101754,,C_1,frozen/full
19,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,52,2,0.5594782160884653,1.4047278544786659,0.10436223913959328,0.1576626444281975,5.105794690490247,0.5954773303677936,0.6927735717105661,0.5783481644906352,0.08880544048110436,,C_1,frozen/full
20,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,80,2,0.6148036361692265,0.6569732390342551,0.4130777896070894,0.5781786661989393,2.4864703630530203,0.6929224028504871,0.6504966558345356,0.04662721130117341,0.05378293147591461,,C_1,frozen/full
21,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,69,2,0.4226413893598551,0.138345837726929,0.3416240911072746,0.8966883007893167,0.6521262902633754,0.6809143868835629,0.6124020683064217,2.3098697657339073,0.3237146083108734,,C_1,frozen/full
22,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,60,2,0.48052964547447774,0.2686708960190201,0.33610420008128583,0.4277594906205556,3.8052172347735165,0.6831473012112477,0.5617827271401686,0.11705179563825023,0.0382066759343677,,C_1,frozen/full
23,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,66,2,0.564252163745937,0.9908530037728503,0.2658351929913179,0.6077745200887713,3.354375140692569,0.6650160724052443,0.6398639178587435,0.09204281609785955,0.016248936555149144,,C_1,frozen/full
24,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,59,2,0.5920106573348195,0.7893756367823291,0.2583007214288277,0.5441116232175649,2.92053745607554,0.6428740537228335,0.6793094044825501,0.12016211296583561,0.017563286474409964,,C_1,frozen/full
25,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,48,2,0.5821667210286273,1.0769162423473257,0.30815793586697593,0.344056519792509,3.1543622434640297,0.5805833886806362,0.6388062186438246,0.08238625170254434,0.024039247684679323,,C_1,frozen/full
26,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,67,2,0.5905368774884558,1.4211059475320449,0.16926176238747798,0.4577917283227448,1.4228103511118293,0.6575072440578418,0.6825934507059149,0.13982319298386567,0.044009599389628284,,C_1,frozen/full
27,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,65,2,0.5362350672970053,2.3389257876295213,0.21260039316535836,0.755940420267374,3.5070324324896256,0.5742434586184489,0.6351952536999488,0.05772323510251447,0.029026472942309253,,C_1,frozen/full
28,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_03_best.pt,3,seen_law,60,2,0.601607534422306,0.44360885543424966,0.4180610719936852,1.3113518516446563,3.6450195322003633,0.7115500587712926,0.6614392543848437,0.11005475768089057,0.03240188969007427,,C_1,frozen/full
