accuracy,anchor,evaluation,evaluation_scope,nll_per_event,num_events,task,time_rmse
0.13313161875945537,,scratch_pre,,8.742859225289966,1983,4,2.3883853816233875
0.27987897125567324,,post_update,,2.657037947554211,1983,4,5.1468294323175945
0.09330432680686487,A_1,frozen_anchor,persistent,3.436390066020063,4137,4,11.267312036245267
0.2812275233756893,B_1,frozen_anchor,persistent,2.8488938691261088,4171,4,5.187840568352775
0.1233017175083312,C_1,frozen_anchor,persistent,3.173931263618303,3901,4,5.722929895546168
0.28209419077217307,B_prime_1,frozen_anchor,persistent,2.7919342894603156,4183,4,5.13611421180923
0.0921949987370548,A_2,frozen_anchor,persistent,3.4664377249621117,3959,4,8.434685092177004
0.11766127083836675,X_transient,frozen_anchor,diagnostic_only,3.3964647918428366,4139,4,8.15241972240592
0.09534313725490196,A_merge,frozen_anchor,persistent,3.3978970396752453,4080,4,6.858890718868639
0.10268523122824466,E_1,frozen_anchor,persistent,3.3721057620586774,4022,4,15.907450330174276
0.09784244856999498,,pre_update,,3.439331850931385,1993,5,7.577792635841346
0.14801806322127445,,scratch_pre,,9.262694822503763,1993,5,2.456432099291471
0.35474159558454593,,post_update,,2.8114198032959106,1993,5,6.300565956009913
0.36209813874788493,A_1,frozen_anchor,persistent,2.7645587363276527,4137,5,6.386996265508917
0.07240469911292256,B_1,frozen_anchor,persistent,3.538228757716974,4171,5,7.695887976094102
0.10074339912842861,C_1,frozen_anchor,persistent,3.2698021140412714,3901,5,7.098806679127393
0.08367200573750896,B_prime_1,frozen_anchor,persistent,3.4852689177175473,4183,5,7.900900472424733
0.33013387218994694,A_2,frozen_anchor,persistent,2.881208904947588,3959,5,6.8584544527484
0.30224691954578403,X_transient,frozen_anchor,diagnostic_only,2.9036588887714423,4139,5,7.17247048584088
0.333578431372549,A_merge,frozen_anchor,persistent,2.7578694661458334,4080,5,6.0899699185684515
0.10069617105917454,E_1,frozen_anchor,persistent,3.359214505765167,4022,5,17.650061664983568
0.11491442542787286,,pre_update,,3.3107269063264058,2045,6,5.878677385221186
0.09731051344743276,,scratch_pre,,7.967219017420538,2045,6,2.185889426308306
0.35990220048899757,,post_update,,2.5676889135085577,2045,6,5.493898037634277
0.1457577955039884,A_1,frozen_anchor,persistent,3.097017483230602,4137,6,16.67495563760439
0.09374250779189643,B_1,frozen_anchor,persistent,3.4320508233936704,4171,6,5.450976078573676
0.3896436811074084,C_1,frozen_anchor,persistent,2.3714116772942835,3901,6,4.583365109263515
0.0922782691847956,B_prime_1,frozen_anchor,persistent,3.394465414325843,4183,6,5.2575837016059745
0.1437231624147512,A_2,frozen_anchor,persistent,3.1905434019007326,3959,6,34.090877463685224
0.16477410002416043,X_transient,frozen_anchor,diagnostic_only,3.021184729101232,4139,6,4.951274115420237
0.14411764705882352,A_merge,frozen_anchor,persistent,3.090761910232843,4080,6,5.467693875611724
0.08453505718547986,E_1,frozen_anchor,persistent,3.324563533378916,4022,6,23.08288580541691
0.1496735308890005,,pre_update,,3.1106684180374184,1991,7,5.644063523240119
0.13711702661978906,,scratch_pre,,9.092296192240081,1991,7,2.516424107249004
0.33902561526870917,,post_update,,2.8050372182634353,1991,7,5.33872710285226
0.36088953347836594,A_1,frozen_anchor,persistent,2.7548537776468454,4137,7,14.054562561281568
0.08894749460561016,B_1,frozen_anchor,persistent,3.5563322738102374,4171,7,7.565264862400007
0.09869264291207383,C_1,frozen_anchor,persistent,3.162010241764932,3901,7,6.27808289628306
0.10351422424097538,B_prime_1,frozen_anchor,persistent,3.5220063911965096,4183,7,7.770070955890588
0.33872189946956305,A_2,frozen_anchor,persistent,2.881326072714069,3959,7,40.66680262283398
0.29813964725779174,X_transient,frozen_anchor,diagnostic_only,2.9071798460527907,4139,7,6.181184026449387
0.3448529411764706,A_merge,frozen_anchor,persistent,2.7518145392922793,4080,7,5.6822343514030385
0.10641471904525111,E_1,frozen_anchor,persistent,3.3013392163413724,4022,7,81.23320390216577
0.33397964129907903,,pre_update,,2.827896362245516,2063,8,73.49286800829937
0.14735821619001455,,scratch_pre,,8.972351399660688,2063,8,2.4624920492919324
0.33494910324769755,,post_update,,2.825879332283083,2063,8,126.42665263833406
0.3761179598743051,A_1,frozen_anchor,persistent,2.7463564800126905,4137,8,18.032813938350564
0.06617118197075042,B_1,frozen_anchor,persistent,3.601354825356629,4171,8,8.57716063788056
0.10945911304793643,C_1,frozen_anchor,persistent,3.22508451358626,3901,8,7.240949919873594
0.08606263447286637,B_prime_1,frozen_anchor,persistent,3.5598184803071957,4183,8,8.853795507916796
0.3417529679211922,A_2,frozen_anchor,persistent,2.876501967431801,3959,8,42.828442049011564
0.29089151969074656,X_transient,frozen_anchor,diagnostic_only,2.9218808985413145,4139,8,6.051268775986311
0.3573529411764706,A_merge,frozen_anchor,persistent,2.7382525275735294,4080,8,6.4112752289442785
0.11437095972153158,E_1,frozen_anchor,persistent,3.3133651149148435,4022,8,97.70849387965578
0.09547488811536549,,pre_update,,3.4585808327635505,2011,9,7.871857920992628
0.13475882645450024,,scratch_pre,,8.861573843858777,2011,9,2.3858658005675846
0.2993535554450522,,post_update,,2.831233392124565,2011,9,6.359098766400425
0.08121827411167512,A_1,frozen_anchor,persistent,3.3652848909233746,4137,9,50.257333924973715
0.23879165667705587,B_1,frozen_anchor,persistent,2.9417155377157758,4171,9,6.332635205079617
0.07126377851832863,C_1,frozen_anchor,persistent,3.3837637785183285,3901,9,6.913630659811239
0.23691130767391824,B_prime_1,frozen_anchor,persistent,2.899847130498446,4183,9,6.366000371812982
0.08436473857034604,A_2,frozen_anchor,persistent,3.400505819414625,3959,9,254.7543418483352
0.09712490939840542,X_transient,frozen_anchor,diagnostic_only,3.2797324232906497,4139,9,6.383665216456459
0.08357843137254901,A_merge,frozen_anchor,persistent,3.3323371438419116,4080,9,6.582775052339695
0.34012928891098954,E_1,frozen_anchor,persistent,2.6572292333571608,4022,9,27.56697125234919
