checkpoint_task,checkpoint,eval_name,regime_id,variant,protocol,memory_view,nll_per_event,accuracy,local_time_mae
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_06_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.3158233267082196,0.1424310216256525,1.1943564022651159
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_06_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.2416004777209917,0.14465857720675707,1.0925230361608105
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_06_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.196583468021113,0.14816602316602318,1.122694764818464
6,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_06_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.3341308123214652,0.09495839451786588,1.0083176887799756
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.00609244655581,0.3308736015234468,1.1755257451911678
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.4204698150526673,0.11097992916174734,1.2065024654023622
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.771390898080371,0.2776796973518285,0.9385502486932473
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.3658918232981785,0.12385213091594066,1.2196674504110554
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.127055740640912,0.31270196370867515,1.1811714518464325
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.0958988753324914,0.2693314299310017,1.087611170062388
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,2.9992933641529453,0.3194980694980695,1.1142184476594668
7,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_07_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.263422659315202,0.14194811551639747,1.0195578991987515
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,2.9968928532553867,0.33920495120209476,1.1719919434901336
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.4205511766453984,0.1206611570247934,1.2056514420222222
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.774090880193145,0.26834804539722573,0.9341530995892096
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.365399167766171,0.13185778196373912,1.219453734848565
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.120326843185861,0.3149391001739995,1.1785052216767138
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.096125655136816,0.2731382345943374,1.08573142466249
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,2.9911098222474792,0.32794401544401547,1.1116780673214828
8,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_08_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.2720700122536366,0.13558492413117965,1.0153339225406806
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_A_1,A_1,frozen/full,frozen,full,3.085347130876926,0.29445370149964295,1.178532187923367
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_B_1,B_1,frozen/full,frozen,full,3.2573450045715115,0.18512396694214875,1.167724358514743
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_C_1,C_1,frozen/full,frozen,full,2.8272121299560853,0.22295081967213115,0.927888044763784
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_B_prime_1,B_prime_1,frozen/full,frozen,full,3.19952594675343,0.18554273604897575,1.1791220351278235
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_A_2,A_2,frozen/full,frozen,full,3.208774197792017,0.2734277902063137,1.1858708625582952
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_X_transient,X_transient,frozen/full,frozen,full,3.1105200844437286,0.26861765405662624,1.0763950189068123
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_A_merge,A_merge,frozen/full,frozen,full,3.0796240600379736,0.2893339768339768,1.1175761839597842
9,/home/xinye/Benchmark/Evaluation/results/continual/HM/full/seed_37/checkpoint/task_09_best.pt,anchor_E_1,E_1,frozen/full,frozen,full,3.0861271033378075,0.17523250122369066,0.9888670758412156
