accuracy,anchor,evaluation,evaluation_scope,nll_per_event,num_events,task,time_rmse
0.12083540527100944,E_1,frozen_anchor,persistent,3.24682750730358,4022,8,16.997457725196462
0.12182993535554451,,pre_update,,3.353809662092864,2011,9,7.887401388612855
0.14420686225758328,,scratch_pre,,8.566375170934858,2011,9,2.383599262745943
0.2928891098955743,,post_update,,2.80948824434361,2011,9,6.177707525430957
0.08049311094996374,A_1,frozen_anchor,persistent,3.3909021294114092,4137,9,13.329784849298791
0.24742268041237114,B_1,frozen_anchor,persistent,2.9084023709092546,4171,9,6.095243897655058
0.07562163547808254,C_1,frozen_anchor,persistent,3.3587694361221483,3901,9,6.57597073576686
0.24527850824766914,B_prime_1,frozen_anchor,persistent,2.869110742140808,4183,9,5.6127010468115754
0.08284920434453144,A_2,frozen_anchor,persistent,3.4333734745990148,3959,9,15.20424639239634
0.087219135056777,X_transient,frozen_anchor,diagnostic_only,3.3090292982906497,4139,9,5.763400969958366
0.08333333333333333,A_merge,frozen_anchor,persistent,3.369284237132353,4080,9,5.770306613960618
0.3321730482347091,E_1,frozen_anchor,persistent,2.651889704282695,4022,9,10.086106779879774
