checkpoint_task,eval_task,eval_name,protocol,memory_view,variant,nll_per_event,accuracy,local_time_mae,events
8,,anchor_X_transient,frozen,full,frozen/full,3.1126665310039425,0.29455151082560077,1.0886889767879366,4203
8,,anchor_A_merge,frozen,full,frozen/full,2.9258984377945714,0.36003861003861004,1.108410036241686,4144
8,,anchor_E_1,frozen,full,frozen/full,3.4143535223768087,0.10181106216348507,1.032753015463106,4086
8,8,task_08_test,fast_adapt,full,fast_adapt/full,2.9970112839291376,0.3460620525059666,1.1214539593899164,2095
8,9,task_09_test_pre,fast_adapt,full,fast_adapt/full,3.5195681384773274,0.11894273127753303,1.2267339858598003,2043
8,,anchor_A_1,fast_adapt,full,fast_adapt/full,2.92620175476728,0.37657700547488693,1.1639824226849762,4201
8,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.5463761727109007,0.13293978748524202,1.3853648126054965,4235
8,,anchor_C_1,fast_adapt,full,fast_adapt/full,3.1438935615375994,0.10870113493064312,0.9813590440593782,3965
8,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.5079862569005513,0.13397692488815635,1.3922257779316536,4247
8,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.0632500474262736,0.35520755654983843,1.173067122290391,4023
8,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.1126664148294836,0.29455151082560077,1.0886889731574847,4203
8,,anchor_A_merge,fast_adapt,full,fast_adapt/full,2.9258985077552353,0.36003861003861004,1.1084100251952653,4144
8,,anchor_E_1,fast_adapt,full,fast_adapt/full,3.4143536157369963,0.10181106216348507,1.032753022931921,4086
8,8,task_08_test,online_write,full,online_write/full,2.997011208723617,0.3460620525059666,1.2045312586140449,2095
8,9,task_09_test_pre,online_write,full,online_write/full,3.5195682579692504,0.11894273127753303,1.3511889905131336,2043
8,,anchor_A_1,online_write,full,online_write/full,2.9262017458559795,0.37657700547488693,1.2700523454440995,4201
8,,anchor_B_1,online_write,full,online_write/full,3.546376183238474,0.13293978748524202,1.5054335755536854,4235
8,,anchor_C_1,online_write,full,online_write/full,3.1438935616522237,0.10870113493064312,1.0787121088928713,3965
8,,anchor_B_prime_1,online_write,full,online_write/full,3.507986203920204,0.13397692488815635,1.496959063952755,4247
8,,anchor_A_2,online_write,full,online_write/full,3.063250025998678,0.35520755654983843,1.293364906248345,4023
8,,anchor_X_transient,online_write,full,online_write/full,3.1126664659912895,0.29455151082560077,1.1836356065644191,4203
8,,anchor_A_merge,online_write,full,online_write/full,2.9258984387649987,0.36003861003861004,1.2004666874494447,4144
8,,anchor_E_1,online_write,full,online_write/full,3.4143536044726885,0.10181106216348507,1.1460128919200034,4086
9,9,task_09_test,frozen,full,frozen/full,3.087387630184433,0.29466470876162504,1.1332035354113847,2043
9,,anchor_A_1,frozen,full,frozen/full,3.4234231786766496,0.07474410854558439,1.1700439516688155,4201
9,,anchor_B_1,frozen,full,frozen/full,3.292097474946041,0.21912632821723732,1.2353200135574431,4235
9,,anchor_C_1,frozen,full,frozen/full,3.1436373793612815,0.06986128625472887,0.9512073776610712,3965
9,,anchor_B_prime_1,frozen,full,frozen/full,3.2555229954082936,0.2182717212149753,1.2417613438839123,4247
9,,anchor_A_2,frozen,full,frozen/full,3.4840416771957243,0.07631121053939846,1.1844648922553502,4023
9,,anchor_X_transient,frozen,full,frozen/full,3.3743769128124628,0.08898405900547228,1.0577212253582355,4203
9,,anchor_A_merge,frozen,full,frozen/full,3.402624376952418,0.07577220077220077,1.1109755628357523,4144
9,,anchor_E_1,frozen,full,frozen/full,2.8404379241091915,0.33651492902594227,0.965589076120131,4086
9,9,task_09_test,fast_adapt,full,fast_adapt/full,3.087387667528508,0.29466470876162504,1.1332035391457922,2043
9,,anchor_A_1,fast_adapt,full,fast_adapt/full,3.423423147803118,0.07474410854558439,1.170043930783779,4201
9,,anchor_B_1,fast_adapt,full,fast_adapt/full,3.2920974875566107,0.21912632821723732,1.2353200081529132,4235
9,,anchor_C_1,fast_adapt,full,fast_adapt/full,3.143637383209652,0.06986128625472887,0.9512073848767659,3965
9,,anchor_B_prime_1,fast_adapt,full,fast_adapt/full,3.2555229792405163,0.2182717212149753,1.241761345680332,4247
9,,anchor_A_2,fast_adapt,full,fast_adapt/full,3.4840416146130697,0.07631121053939846,1.1844648704462433,4023
9,,anchor_X_transient,fast_adapt,full,fast_adapt/full,3.374377032617373,0.08898405900547228,1.057721211744041,4203
9,,anchor_A_merge,fast_adapt,full,fast_adapt/full,3.402624310673894,0.07577220077220077,1.1109755692794976,4144
9,,anchor_E_1,fast_adapt,full,fast_adapt/full,2.840437925976395,0.33651492902594227,0.9655890994601779,4086
9,9,task_09_test,online_write,full,online_write/full,3.0873878047041634,0.29466470876162504,1.219538115894917,2043
9,,anchor_A_1,online_write,full,online_write/full,3.423423108001659,0.07474410854558439,1.2530009624672624,4201
9,,anchor_B_1,online_write,full,online_write/full,3.292097468037321,0.21912632821723732,1.3154279206900328,4235
9,,anchor_C_1,online_write,full,online_write/full,3.143637372498855,0.06986128625472887,1.0297262260471887,3965
9,,anchor_B_prime_1,online_write,full,online_write/full,3.255522950869716,0.2182717212149753,1.3053652954105597,4247
9,,anchor_A_2,online_write,full,online_write/full,3.4840416470035565,0.07631121053939846,1.2721504539120763,4023
9,,anchor_X_transient,online_write,full,online_write/full,3.3743769619737973,0.08898405900547228,1.1303246121466037,4203
9,,anchor_A_merge,online_write,full,online_write/full,3.4026243086889902,0.07577220077220077,1.17985000585756,4144
9,,anchor_E_1,online_write,full,online_write/full,2.8404379622264053,0.33651492902594227,1.0435239565178087,4086
